,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
34,34,34,34,34,34,34,34,126,1636148068921376768,Gaia DR3 604917217038188288,604917217038188288,206155262,2016.0,132.83980053555695,0.018321358,11.768381809009758,0.009798912,1.1829045294358238,0.021474548,55.084026,11.268258,-10.960007717685142,0.021776857,-2.6176088895818546,0.016253367,-0.19351664,0.100382894,-0.12635031,-0.11647245,0.16132617,-0.008422261,0.015468569,0.22868116,-0.18813261,-0.1513068,365,365,354,11,0.014718494,1040.448,0.117860936,20.609869,31,False,1.4672573,,,,,,,,42,17,0.030877493,45,9,0,0.07343157,11.680908,0,0,0.999602,,,,,,,,,False,365,655048.2718808298,134.28381,4878.088,11.146684,43,291136.5263962451,133.30368,2184.0098,11.678301,42,517644.1180876079,145.2061,3564.8923,10.462817,1.2346886,0,0,0,0,0,1.2154837,0.53161716,0.6838665,35.23958,0.17893891,1,22,10,12,74.259026,-1.8566296,0.9333704,870.8796,1.8710938,4750.0,3.0,0.0,222,8.64621,1.9152778,9.0,10.177092,0.009854308,9,78.49595,NOT_AVAILABLE,215.73696443742028,31.896175913222333,131.9826716777129,-5.647975194274384,False,False,0,True,True,True,False,False,False,True,False,1.0213673e-13,5.1016786e-13,0.9999887,,,,,,,,,,,,,,,,,,,,,,,0.0427948197403956
35,35,35,35,35,35,35,35,128,1636148068921376768,Gaia DR3 604921134048349824,604921134048349824,430088140,2016.0,132.8334417346105,0.018576019,11.850459221012834,0.010320043,1.111987348360675,0.02320212,47.92611,11.031208,-10.638857598376012,0.02344931,-2.9158627695926995,0.01777392,-0.30763373,-0.08604,-0.046839554,-0.107368566,0.1304016,-0.038026754,0.11077219,0.35839447,-0.1980689,-0.3223591,368,0,366,2,0.34225395,374.65677,0.0,2.115493e-15,31,False,1.5536265,,,,,,,,43,18,0.034821168,45,9,0,0.07082296,14.771231,0,0,1.0118372,0.36873347,0.5510984,0.30325422,0.24682896,-174.059,10.112983,-55.243813,-20.488249,False,360,41335.61911494918,8.414577,4912.383,14.146556,41,22057.559213358632,20.331032,1084.9208,14.479649,40,27395.84097837948,18.667967,1467.5321,13.653684,1.196387,0,1,0,1,0,0.8259649,0.3330927,0.49287224,31.54849,6.406271,2,26,6,15,7.8013554,,,902.36176,,5750.0,4.5,-0.25,111,,,,13.423537,0.0991423,21,,NOT_AVAILABLE,215.64608374376144,31.92487939288192,131.95424069735958,-5.570678075562681,False,False,0,True,True,False,False,False,True,True,False,1.03982646e-13,5.193881e-13,0.9998059,5725.293,5716.509,5735.92,4.3287,4.316,4.342,-0.1515,-0.1614,-0.1412,794.4924,781.4152,807.9166,0.0686,0.0628,0.0751,0.0575,0.0526,0.063,0.0308,0.0282,0.0338,MARCS,0.0435919409990779
36,36,36,36,36,36,36,36,131,1636148068921376768,Gaia DR3 604917281461922432,604917281461922432,490376158,2016.0,132.83557756304552,0.0137423435,11.768010696262303,0.007660217,1.1452386369686802,0.017105615,66.951035,11.644869,-11.189329934235673,0.016756224,-3.225190936331199,0.013122634,-0.27653882,0.020997118,-0.036603816,-0.073830836,0.16659795,0.0063758385,0.12914251,0.32493588,-0.12826426,-0.2847522,353,18,352,1,0.79348516,456.10635,0.0,0.0,31,False,1.5715035,,,,,,,,41,17,0.024699522,44,8,0,0.09864691,12.055121,0,0,1.0293009,,,,,,,,,False,342,114292.66350418785,24.295555,4704.262,13.042321,40,63139.83091383804,38.192883,1653.1832,13.337784,38,73341.75848267067,54.369755,1348.9441,12.5845175,1.1941413,0,0,0,0,0,0.75326633,0.2954626,0.45780373,32.859127,2.8064895,2,14,5,10,12.258036,,,870.95355,,6250.0,4.0,0.0,222,,,,12.334841,0.026568104,9,,NOT_AVAILABLE,215.7353212995751,31.89226653981192,131.97877501880657,-5.6494559247506295,False,False,0,True,True,False,False,False,False,True,False,1.0478935e-13,5.2341757e-13,0.99972606,,,,,,,,,,,,,,,,,,,,,,,0.0442956646222341
37,37,37,37,37,37,37,37,133,1636148068921376768,Gaia DR3 604920717435743872,604920717435743872,1729026921,2016.0,132.8138844551682,0.0127095,11.837309985817877,0.0071014534,1.117996839351071,0.015265416,73.237236,11.153168,-10.845375545252608,0.015498833,-2.602112346217476,0.0122981,-0.29725137,-0.13408782,-0.09432,-0.07637477,0.15723464,-0.019998359,0.1088223,0.2861656,-0.12589315,-0.31010646,359,350,359,0,-3.6532898,407.19952,0.03209911,1.2759615,31,False,1.5756304,,,,,,,,42,18,0.022974823,44,8,0,0.08013895,13.681571,0,0,0.8649951,,,,,,,,,False,369,163540.12072629062,33.786472,4840.4023,12.653306,40,90974.72030780668,46.376892,1961.639,12.94124,41,103744.9782670177,32.94511,3149.0251,12.207978,1.190654,0,0,0,0,0,0.73326206,0.2879343,0.44532776,32.509182,1.3389282,2,22,8,14,21.081123,,,870.9536,,6000.0,3.5,-0.25,111,,,,12.006975,0.023183236,14,20.12291,NOT_AVAILABLE,215.65072279451084,31.90199336360953,131.9393213017134,-5.588532846198482,False,False,0,True,True,True,False,False,True,True,False,1.0432625e-13,5.2110437e-13,0.9997719,6150.729,6146.004,6155.634,3.9928,3.9842,4.0042,-0.2922,-0.2956,-0.2887,868.2702,851.2012,880.3139,0.0871,0.0844,0.0899,0.0743,0.0719,0.0767,0.0399,0.0386,0.0412,PHOENIX,0.044678122367311
38,38,38,38,38,38,38,38,135,1636148068921376768,Gaia DR3 604920756091232256,604920756091232256,801691978,2016.0,132.8199008884277,0.017307106,11.844159233252451,0.008159687,1.134061826304101,0.019906433,56.969616,11.236648,-10.804583284723009,0.021268463,-3.085972617466993,0.013881968,-0.09491726,0.13952644,-0.21544355,-0.1894276,0.20160687,-0.014843386,-0.08147351,0.27860352,-0.24098198,-0.009909079,342,44,342,0,0.36507735,490.7692,0.054432455,2.80435,31,False,1.5711404,,,,,,,,40,16,0.030014066,43,9,0,0.08350202,12.555663,0,0,1.0131016,,,,,,,,,False,334,116544.46892387848,26.950113,4324.452,13.021137,39,64368.79043167861,46.25242,1391.6848,13.316854,39,74834.2281524763,42.632885,1755.317,12.562645,1.1944197,0,0,0,1,0,0.75420856,0.2957163,0.45849228,31.492453,2.04543,2,20,6,13,15.709373,,,902.36176,,5750.0,4.0,-0.25,111,,,,12.2809305,0.03643332,14,,NOT_AVAILABLE,215.64629569447555,31.91020684595384,131.94314591512756,-5.580341603095631,False,False,0,True,True,False,False,False,True,True,False,1.05447355e-13,5.267042e-13,0.9996609,5814.4194,5808.4116,5822.293,3.8693,3.8577,3.8873,-0.4389,-0.4596,-0.3898,906.4131,896.4205,916.5071,0.0017,0.0004,0.0037,0.0014,0.0003,0.0031,0.0008,0.0002,0.0017,MARCS,0.0451164104131078
39,39,39,39,39,39,39,39,139,1636148068921376768,Gaia DR3 604916598562882048,604916598562882048,961821608,2016.0,132.884867990325,0.019355884,11.779347612948708,0.009974631,1.0839366750866792,0.02347455,46.17497,10.965018,-10.60498531428491,0.024041496,-2.786737640337733,0.01734622,-0.28668588,-0.13354859,-0.14030902,0.010754917,0.12351293,0.041215338,-0.0089647295,0.30122235,-0.21956995,-0.22702223,441,0,438,3,-0.6476169,421.8913,0.0,0.0,31,False,1.5382274,,,,,,,,50,17,0.034754317,52,10,0,0.05975838,14.539005,0,0,0.97730994,0.35254887,0.60012114,0.2863075,0.18413618,-171.08694,10.8533535,-51.987457,-13.216282,False,453,32496.617286127555,5.639443,5762.381,14.407771,45,16894.951627780574,16.856422,1002.2857,14.76915,41,22349.13412373915,16.820744,1328.665,13.874743,1.207636,0,2,0,2,0,0.8944063,0.36137867,0.53302765,35.44242,3.7007933,2,19,11,10,5.480487,,,852.9503,,5500.0,3.5,-0.25,111,,,,13.436082,0.1928715,8,,NOT_AVAILABLE,215.74700841703623,31.9408309984043,132.02233901071438,-5.6254265653527495,False,False,0,False,False,False,False,False,False,True,False,1.02720444e-13,5.1308345e-13,0.9999309,5783.663,5763.887,5812.268,4.38,4.358,4.3994,-0.3337,-0.3514,-0.3124,784.3688,763.5924,810.2952,0.2115,0.2011,0.2256,0.1762,0.1676,0.1881,0.0946,0.0899,0.1009,PHOENIX,0.0458671613243525
40,40,40,40,40,40,40,40,140,1636148068921376768,Gaia DR3 604917865577461888,604917865577461888,1584511417,2016.0,132.8927809566184,0.0139487,11.82883833383453,0.007373024,1.1581733525697715,0.016753335,69.13091,11.409189,-11.00094095521229,0.01746878,-3.024715559370528,0.012694101,-0.24673678,-0.018586604,-0.096536055,0.006731197,0.08481768,0.038528543,-0.00686685,0.29426774,-0.20323987,-0.22142147,430,385,429,1,0.2518398,671.03125,0.0696033,6.075988,31,False,1.5825819,,,,,,,,49,18,0.025135327,52,9,0,0.09958661,15.05923,1,0,1.0078723,,,,,,,,,False,424,154371.2858189446,29.623962,5211.028,12.715951,49,86918.0969905995,40.206642,2161.7844,12.990767,50,96531.86115243893,32.305233,2988.1184,12.286219,1.1883684,0,0,0,0,0,0.7045479,0.27481556,0.42973232,33.477383,1.281138,2,29,11,15,23.367104,,,902.3618,,6250.0,4.5,0.0,222,,,,12.105724,0.019712044,18,21.776218,NOT_AVAILABLE,215.69785918005945,31.968585491144445,132.01630144117743,-5.575695074743964,False,False,0,True,True,True,False,False,True,True,False,1.03910167e-13,5.1902607e-13,0.99981314,6096.458,6086.6626,6107.898,4.0411,4.0335,4.0496,-0.2586,-0.2675,-0.2486,838.2526,826.5452,849.6807,0.0565,0.0511,0.0631,0.0484,0.0437,0.0541,0.0261,0.0236,0.0292,MARCS,0.0459133577631602
41,41,41,41,41,41,41,41,141,1636148068921376768,Gaia DR3 604920756091231744,604920756091231744,800937623,2016.0,132.82095010618377,0.011578551,11.84623629324878,0.0062713413,1.1663224651706463,0.014148409,82.43489,11.502451,-11.04835920837797,0.014326032,-3.2000205685899106,0.010531757,-0.2838148,-0.114853926,-0.05829532,-0.03171798,0.13467596,0.008078681,0.064568736,0.31091562,-0.15244296,-0.27595976,377,377,373,4,-6.7743483,424.5769,0.0,0.09065943,31,True,1.4638448,,,,,,,,43,18,0.020865686,46,9,1,0.045893393,5.117756,0,0,0.76016754,,,,,,,,,False,382,864247.4154944626,96.30238,8974.31,10.845772,43,380643.125483253,144.26143,2638.5647,11.387247,45,689190.6746275536,212.79553,3238.746,10.152047,1.237879,0,0,0,0,0,1.2351999,0.5414753,0.69372463,33.742176,0.18715185,1,23,9,14,87.87954,0.5541322,0.11484494,902.36176,2.1903114,4750.0,2.5,0.0,222,8.321453,2.2014961,11.0,9.862964,0.0061488245,11,,NOT_AVAILABLE,215.6445790916779,31.912008318488223,131.94357194406305,-5.578063694766335,False,False,0,True,True,False,False,False,False,True,False,1.0219687e-13,5.1046824e-13,0.9999827,,,,,,,,,,,,,,,,,,,,,,,0.0460679813886665
42,42,42,42,42,42,42,42,150,1636148068921376768,Gaia DR3 604911341522929536,604911341522929536,558544820,2016.0,132.83465900484816,0.019812347,11.764564997160337,0.010575004,1.1986223583881732,0.023285208,51.4757,11.265423,-10.86762576960358,0.023833806,-2.967232664938089,0.018620415,-0.22106181,0.048295867,-0.09835856,-0.15006188,0.19260322,-0.029374655,0.1088477,0.24268904,-0.16318414,-0.19088072,356,87,356,0,5.769167,811.35626,0.11691629,14.378874,31,False,1.5734347,,,,,,,,41,17,0.03413676,43,8,0,0.10428512,11.933199,1,0,1.2244476,,,,,,,,,False,363,117727.10777797888,25.203863,4670.9946,13.010176,41,65291.24762512331,34.345,1901.0408,13.301405,38,75126.4802866766,35.988693,2087.5022,12.558413,1.1927391,0,0,0,0,0,0.7429924,0.29122925,0.45176315,31.25556,1.9917266,2,19,10,13,16.624897,,,902.3617,,6250.0,4.0,0.0,222,,,,12.270436,0.038091842,9,,NOT_AVAILABLE,215.73856248403183,31.8900063764245,131.9788463770553,-5.653016326818912,False,False,0,True,True,False,False,False,True,True,False,1.05447355e-13,5.267042e-13,0.9996609,5858.52,5853.6177,5870.7935,3.8351,3.8318,3.8453,-0.3873,-0.4008,-0.3596,985.4892,976.5571,991.0976,0.0034,0.0009,0.0092,0.0029,0.0008,0.0078,0.0016,0.0004,0.0042,MARCS,0.0478488824960751
43,43,43,43,43,43,43,43,152,1636148068921376768,Gaia DR3 604920515573076352,604920515573076352,230653661,2016.0,132.80089214443902,0.016097568,11.809643484926914,0.00905234,1.170970523788535,0.020798255,56.301384,11.389682,-10.966427647421286,0.020423554,-3.076086308524411,0.014868925,-0.3062327,-0.015817035,-0.07651647,-0.03893676,0.07621364,0.011901159,0.0044680466,0.39511758,-0.30558506,-0.29983887,355,8,354,1,0.121957995,353.80484,0.0,0.0,31,False,1.5706145,,,,,,,,41,17,0.030264108,43,8,0,0.086772904,13.442434,2,0,1.0036633,,,,,,,,,False,366,59322.998099851495,11.117164,5336.163,13.754309,40,32685.05649557477,24.240074,1348.3893,14.05267,39,38052.0135828921,16.587126,2294.069,13.296951,1.1924055,0,0,0,0,0,0.75571823,0.29836082,0.4573574,32.805023,3.1049032,2,19,5,12,8.925657,,,851.45087,,6000.0,4.5,-0.25,101,,,,12.985881,0.04103309,14,,NOT_AVAILABLE,215.674050895315,31.878866902315163,131.93457424966363,-5.618613222723827,False,False,0,True,True,False,False,False,False,True,False,1.0423116e-13,5.206294e-13,0.9997813,,,,,,,,,,,,,,,,,,,,,,,0.048075472411561
44,44,44,44,44,44,44,44,155,1636148068921376768,Gaia DR3 604917796857988480,604917796857988480,898997823,2016.0,132.89927206176378,0.014716122,11.8143087471371,0.0076564276,1.1516329474587597,0.018804427,61.24265,11.473692,-11.094732820676091,0.018490167,-2.92446808839029,0.013371341,-0.31412503,-0.19596973,-0.2155266,0.095455274,0.1790189,0.110010155,-0.064387366,0.39933473,-0.33156016,-0.33033678,422,0,422,0,-0.8429593,395.24072,0.0,0.0,31,False,1.570136,,,,,,,,48,18,0.027861832,51,10,0,0.08357509,14.691857,1,0,0.97016174,0.4449732,0.59494287,0.35983086,0.19771974,-172.16306,10.16185,-52.841644,-14.198472,False,418,77585.29973171113,12.609616,6152.8677,13.462918,46,42799.90566181106,29.523567,1449.6862,13.759935,44,49722.39075907732,29.744043,1671.6755,13.0065155,1.1925236,0,1,0,0,0,0.7534199,0.2970171,0.45640278,35.873886,2.5757854,2,26,8,13,12.912909,,,870.9536,,6000.0,4.5,-0.25,101,,,,12.794695,0.059936993,19,,NOT_AVAILABLE,215.7165485253312,31.968274781161693,132.02641590953192,-5.58794825297308,False,False,0,True,True,False,False,False,False,True,False,1.0414262e-13,5.2018714e-13,0.99979013,,,,,,,,,,,,,,,,,,,,,,,0.048415466280562
45,45,45,45,45,45,45,45,157,1636148068921376768,Gaia DR3 604921168408082048,604921168408082048,1207878612,2016.0,132.84330749134082,0.013911347,11.858108397755396,0.007650451,1.1553988837847953,0.017517082,65.95841,11.363494,-10.971762351217205,0.017607994,-2.9579439288922376,0.012252162,-0.24330185,0.0018901641,-0.09287605,0.04565329,0.14175877,0.0962173,-0.10115766,0.3886901,-0.15700363,-0.2601785,342,8,342,0,-0.81800544,333.13248,0.0,0.0,31,False,1.5724705,,,,,,,,40,18,0.02566565,42,9,0,0.077597804,15.146135,0,0,0.96767914,,,,,,,,,False,335,103631.06350514846,24.334557,4258.5967,13.148642,38,57366.37891967789,23.965496,2393.707,13.441898,37,66252.24260504027,24.6502,2687.696,12.694894,1.1928723,0,0,0,1,0,0.7470045,0.29325676,0.45374775,32.07576,2.6217422,2,20,3,15,14.545523,,,902.36176,,6000.0,4.5,-0.25,111,,,,12.481852,0.03447307,17,,NOT_AVAILABLE,215.6426542787781,31.93684870644497,131.96148827724997,-5.56069296643984,False,False,0,True,True,False,False,False,False,True,False,1.0405995e-13,5.1977417e-13,0.99979824,,,,,,,,,,,,,,,,,,,,,,,0.0485587864844928
46,46,46,46,46,46,46,46,160,1636148068921376768,Gaia DR3 604918247830312576,604918247830312576,599880727,2016.0,132.87479917720938,0.016938215,11.852503672083786,0.008749963,1.1614754067924695,0.020448664,56.799576,11.49673,-11.075499859769742,0.02103076,-3.083520661446679,0.014842103,-0.22800122,-0.09597061,-0.16002353,0.02125658,0.098890305,0.05007512,-0.03393186,0.3667932,-0.21007805,-0.23446384,398,0,394,4,-0.5878294,376.00516,0.0,4.0758704e-15,31,False,1.5605758,,,,,,,,46,18,0.030584997,48,9,1,0.07479621,19.46265,0,0,0.97814876,0.29385856,0.58389264,0.2519421,0.25899687,-169.86386,7.6647286,-53.313644,-15.360025,False,393,49836.97255076211,9.185844,5425.41,13.943488,39,26991.82485789345,16.911495,1596.0637,14.260462,38,32654.38903411709,17.394133,1877.322,13.463041,1.1968266,0,0,0,0,0,0.7974205,0.3169737,0.48044682,39.69681,3.3227692,2,20,4,12,7.6414948,,,902.3618,,6000.0,4.5,0.0,222,,,,13.113312,0.090393916,17,,NOT_AVAILABLE,215.66384389255057,31.96250049126576,131.9928185567924,-5.557708359078972,False,False,0,False,False,False,False,False,True,True,False,1.0423116e-13,5.206294e-13,0.9997813,5712.1855,5705.0527,5726.3994,4.317,4.2987,4.3305,-0.3521,-0.3639,-0.3339,819.1986,799.4437,849.5072,0.0065,0.0016,0.0163,0.0055,0.0013,0.0137,0.003,0.0007,0.0074,MARCS,0.0489480931715154
47,47,47,47,47,47,47,47,161,1636148068921376768,Gaia DR3 604920515573077632,604920515573077632,1194329298,2016.0,132.80005486962708,0.023238523,11.807414645829866,0.0143923545,1.1779026848834402,0.02863511,41.13491,11.206504,-10.831586999426824,0.029843507,-2.8744490585316127,0.02560598,-0.35889363,-0.020917503,0.046287708,-0.20059077,0.08588907,-0.12399599,0.2155403,0.3810335,-0.23186985,-0.41956735,343,0,342,1,0.01047409,346.78247,0.0,0.0,31,False,1.5378867,,,,,,,,39,17,0.04708245,43,8,0,0.085473,12.849247,0,0,0.9994144,0.33959115,0.54083264,0.32071748,0.23764868,-175.47314,13.504143,-55.81,-21.359587,False,324,25064.10836988268,5.9278846,4228.171,14.689736,35,12986.760466489077,16.331455,795.1992,15.0547905,35,17177.4573604857,18.136326,947.12994,14.160499,1.2034826,0,1,0,1,0,0.8942919,0.36505413,0.52923775,37.172493,4.529837,2,18,8,12,4.6257915,,,870.9536,,5500.0,4.0,0.0,111,,,,13.703163,0.07602298,10,,NOT_AVAILABLE,215.67603066686576,31.87718968473227,131.9343899034991,-5.620980866560915,False,False,0,False,False,False,False,False,True,True,False,1.03460744e-13,5.1678133e-13,0.9998576,5538.8506,5522.8066,5558.2905,4.5304,4.5088,4.5488,-0.3111,-0.3281,-0.2908,724.6183,712.3478,738.9413,0.0316,0.0219,0.0415,0.0261,0.018,0.0343,0.0139,0.0096,0.0183,PHOENIX,0.0489619438832155
48,48,48,48,48,48,48,48,163,1636148068921376768,Gaia DR3 604918179110923520,604918179110923520,641428318,2016.0,132.88569047044473,0.027150532,11.844607163145648,0.0138907675,1.1771611230855017,0.031319473,37.585598,11.086038,-10.66031019241616,0.03744487,-3.0426989661730897,0.026054606,-0.20519415,0.069260366,0.09250606,-0.001140706,0.014189799,0.017463803,0.13941064,0.10265567,-0.21793014,-0.016769987,386,386,379,7,13.426405,2040.7112,0.20301901,50.07996,31,False,1.6667494,,,,,,,,44,17,0.05190417,48,7,0,0.11344267,13.721177,0,0,1.528099,,,,,,,,,False,372,252217.46550721527,100.92825,2498.9778,12.182929,40,163521.9406173702,121.16218,1349.612,12.304602,40,129630.60455193747,65.35864,1983.3735,11.966126,1.1623007,0,0,0,0,0,0.33847523,0.12167263,0.2168026,26.483093,9.923522,1,16,8,7,20.94156,0.8755615,0.089311644,489.42883,120.5898,7750.0,4.5,-0.25,555,,,,11.835324,0.032979608,8,20.0176,NOT_AVAILABLE,215.6775537798437,31.968879698155405,132.0052821803326,-5.562408425097133,False,False,0,True,True,True,False,False,True,True,False,1.0718203e-13,5.3536884e-13,0.99948984,7958.107,7941.034,7977.953,4.2746,4.2377,4.3012,-0.4803,-0.5292,-0.4191,771.8073,757.8027,802.2963,0.1974,0.1914,0.2037,0.1812,0.1756,0.1871,0.0966,0.0936,0.0998,MARCS,0.0491726037228056
49,49,49,49,49,49,49,49,166,1636148068921376768,Gaia DR3 604916632922617088,604916632922617088,1227978762,2016.0,132.89211901247182,0.01700203,11.782151180709594,0.008926082,1.1428496755807436,0.02081827,54.896473,11.182145,-10.751235624050215,0.021296918,-3.0742962479772222,0.015084911,-0.28536966,-0.08287866,-0.124456294,-0.0060687107,0.11835918,0.03832539,-0.028706154,0.32331336,-0.2207773,-0.21849144,421,0,421,0,-1.8735094,367.32526,0.0,0.0,31,False,1.5604211,,,,,,,,48,17,0.030714337,51,10,0,0.064880304,14.199478,0,0,0.9349724,0.3181414,0.5915884,0.278012,0.16952288,-172.16101,11.415901,-51.6217,-15.247094,False,442,46080.197100880345,7.4607205,6176.3735,14.028581,48,24969.93441554209,19.931726,1252.7733,14.344998,45,30167.803294190424,27.511395,1096.5566,13.549036,1.1965604,0,0,0,1,0,0.79596233,0.3164177,0.47954464,35.592304,3.663446,2,20,8,9,6.752718,,,851.4508,,5750.0,4.5,-0.25,101,,,,13.346487,0.08368174,12,,NOT_AVAILABLE,215.7475123159633,31.94845089588062,132.0284363194016,-5.620797803999517,False,False,0,False,False,False,False,False,True,True,False,1.0366049e-13,5.177789e-13,0.9998378,5716.7847,5711.245,5726.5503,4.3397,4.3273,4.3503,-0.3042,-0.3139,-0.2926,824.4673,809.5823,842.7949,0.0048,0.0012,0.0115,0.004,0.001,0.0097,0.0022,0.0005,0.0052,MARCS,0.0497456245968325
50,50,50,50,50,50,50,50,168,1636148068921376768,Gaia DR3 604921129752600832,604921129752600832,1608985306,2016.0,132.82816875996772,0.014649237,11.855184554157471,0.008340336,1.158826963687591,0.017467149,66.34323,11.334891,-11.026172056298076,0.018441593,-2.6274121054894417,0.015716746,-0.36234763,-0.14111981,0.018898098,-0.20349988,0.21281889,-0.12437259,0.2682292,0.21405086,-0.009511795,-0.39982077,362,339,359,3,-1.925153,471.53702,0.057432953,3.7258906,31,False,1.507247,,,,,,,,42,17,0.028463626,43,7,0,0.0772394,14.356711,0,0,0.92760944,,,,,,,,,False,363,143097.7693255871,25.359865,5642.6865,12.798285,39,69543.1974204908,44.462326,1564.0927,13.232905,38,104241.7920151428,40.582993,2568.608,12.202791,1.2144493,0,1,0,0,0,1.0301142,0.43462086,0.5954933,34.269394,31.19828,1,24,12,14,22.90953,23.759478,0.13943721,902.36176,18.403778,5250.0,0.5,-0.5,111,,,,11.903604,0.019685792,12,22.354397,NOT_AVAILABLE,215.638483918652,31.92216783930064,131.94796074683617,-5.567532656647757,False,False,0,True,True,True,False,False,True,True,False,1.02720444e-13,5.1308345e-13,0.9999309,5108.481,5105.394,5113.096,3.4916,3.4841,3.5043,-0.3699,-0.3703,-0.3693,930.4101,917.3667,938.173,0.0192,0.0161,0.0239,0.0154,0.013,0.0193,0.0082,0.0069,0.0103,PHOENIX,0.0499897832962463
51,51,51,51,51,51,51,51,173,1636148068921376768,Gaia DR3 604911410242411136,604911410242411136,1145648329,2016.0,132.8222911797527,0.016849095,11.767553359645758,0.009484586,1.1106803155947071,0.021332284,52.0657,11.463368,-11.10530257097232,0.021699375,-2.842721999003909,0.016627498,-0.324195,-0.042332962,-0.007217645,-0.11904894,0.11322177,-0.054078653,0.11621777,0.35346103,-0.22926104,-0.36652982,365,0,364,1,2.189619,422.89587,0.034461368,0.772112,31,False,1.5678381,,,,,,,,42,17,0.03264758,44,8,0,0.0854235,12.81509,0,0,1.0818655,0.3360945,0.55204165,0.31776488,0.24074556,-174.36781,11.915985,-54.62207,-20.081509,False,370,58073.26973499419,11.501675,5049.1143,13.777426,40,31882.04872272741,24.203285,1317.2612,14.079677,37,37443.73032164606,27.443792,1364.3789,13.314447,1.193764,0,0,0,0,0,0.7652292,0.30225086,0.46297836,35.60058,2.911405,2,23,4,15,9.581419,,,902.3617,,5750.0,4.5,-0.25,101,,,,12.978426,0.045689765,19,,NOT_AVAILABLE,215.7293925813258,31.8802643375517,131.96632105435896,-5.653430537656404,False,False,0,True,True,False,False,False,True,True,False,1.03982646e-13,5.193881e-13,0.9998059,5971.9297,5957.4565,5986.251,4.2569,4.2158,4.2813,-0.3,-0.3125,-0.2893,899.4072,863.3493,965.4304,0.0414,0.034,0.0486,0.035,0.0287,0.0411,0.0188,0.0154,0.0221,PHOENIX,0.0503713750597121
